member_id,ActivityDay,StepTotal
4303,4/12/2016,4618
4303,4/13/2016,10930
4303,4/14/2016,14211
4303,4/15/2016,13787
4303,4/16/2016,13144
4303,4/17/2016,8391
4303,4/18/2016,8762
4304,4/19/2016,2265
4304,4/20/2016,1405
4304,4/21/2016,4592
4304,4/22/2016,4338
4304,4/23/2016,17704
4304,4/24/2016,1778
4304,4/25/2016,10743
4304,4/26/2016,14616
4304,4/27/2016,9638
4304,4/28/2016,2037
4304,4/29/2016,10434
4304,4/30/2016,1551
4304,5/1/2016,10471
4304,5/2/2016,7968
4304,5/3/2016,7628
4304,5/4/2016,5079
4304,5/5/2016,19888
4304,5/6/2016,14655
4304,5/7/2016,5211
4304,5/8/2016,11533
4304,5/9/2016,18978
4304,5/10/2016,2277
4304,5/11/2016,14220
4304,5/12/2016,15224
4304,5/9/2016,8527
4304,4/12/2016,10402
4304,4/13/2016,19700
4304,4/14/2016,5149
4304,4/15/2016,9453
4304,4/16/2016,7792
4304,4/17/2016,17697
4305,4/18/2016,17963
4305,4/19/2016,11879
4305,4/20/2016,1698
4305,4/21/2016,13508
4305,4/22/2016,10052
4305,4/23/2016,16014
4305,4/24/2016,11275
4305,4/25/2016,8579
4305,4/26/2016,7016
4305,4/27/2016,12871
4305,4/28/2016,6703
4305,4/29/2016,15491
4305,4/30/2016,1557
4305,5/1/2016,18189
4305,5/2/2016,2814
4305,5/3/2016,3852
4305,5/4/2016,5569
4305,5/5/2016,10938
4305,5/6/2016,9178
4305,5/7/2016,18982
4305,5/8/2016,4056
4305,5/9/2016,2836
4305,5/10/2016,3266
4305,5/11/2016,10258
4305,5/12/2016,985
4305,4/12/2016,15000
4305,4/13/2016,12753
4305,4/14/2016,15697
4305,4/15/2016,6932
4305,4/16/2016,14455
4305,4/17/2016,18101
4306,4/18/2016,7589
4306,4/19/2016,19074
4306,4/20/2016,15796
4306,4/21/2016,5365
4306,4/22/2016,15157
4306,4/23/2016,6144
4306,4/24/2016,6166
4306,4/25/2016,6134
4306,4/26/2016,16102
4306,4/27/2016,3824
4306,4/28/2016,11796
4306,4/29/2016,1269
4306,4/30/2016,17426
4306,5/1/2016,14821
4306,5/2/2016,11926
4306,5/3/2016,10577
4306,5/4/2016,6891
4306,5/5/2016,8283
4306,5/6/2016,6737
4306,5/7/2016,5677
4306,5/8/2016,16467
4306,5/9/2016,5753
4306,5/10/2016,16386
4306,5/11/2016,11677
4306,5/12/2016,18758
4306,4/12/2016,7222
4306,4/13/2016,7018
4306,4/14/2016,13432
4306,4/15/2016,16348
4306,4/16/2016,14535
4306,4/17/2016,8555
4307,4/18/2016,8264
4307,4/19/2016,3067
4307,4/20/2016,2010
4307,4/21/2016,3048
4307,4/22/2016,9761
4307,4/23/2016,3855
4307,4/24/2016,10188
4307,4/25/2016,12568
4307,4/26/2016,10096
4307,4/27/2016,15096
4307,4/28/2016,18385
4307,4/29/2016,7723
4307,4/30/2016,1005
4307,5/1/2016,16293
4307,5/2/2016,1994
4307,5/3/2016,15944
4307,5/4/2016,1495
4307,5/5/2016,7444
4307,5/6/2016,11778
4307,5/7/2016,3492
4307,5/8/2016,7486
4307,5/9/2016,14482
4307,5/10/2016,13498
4307,5/11/2016,13231
4307,4/12/2016,9745
4307,4/13/2016,11027
4307,4/14/2016,16177
4307,4/15/2016,16756
4307,4/16/2016,9309
4307,4/17/2016,13887
4307,4/18/2016,18897
4308,4/19/2016,16031
4308,4/20/2016,13748
4308,4/21/2016,11957
4308,4/22/2016,10366
4308,4/23/2016,17483
4308,4/24/2016,17304
4308,4/25/2016,12577
4308,4/26/2016,8170
4308,4/27/2016,7418
4308,4/28/2016,9166
4308,4/29/2016,19074
4308,4/30/2016,18877
4308,5/1/2016,13646
4308,5/2/2016,16875
4308,5/3/2016,14625
4308,5/4/2016,1112
4308,5/5/2016,19444
4308,5/6/2016,1142
4308,5/7/2016,14041
4308,5/8/2016,4511
4308,5/9/2016,15362
4308,5/10/2016,16607
4308,5/11/2016,11000
4308,5/12/2016,4749
4308,4/12/2016,9559
4308,4/13/2016,19518
4308,4/14/2016,2664
4308,4/15/2016,13437
4308,4/16/2016,8826
4308,4/17/2016,19126
4308,4/18/2016,19548
4309,4/19/2016,1251
4309,4/20/2016,5153
4309,4/21/2016,11549
4309,4/22/2016,2145
4309,4/23/2016,7447
4309,4/24/2016,13269
4309,4/25/2016,7146
4309,4/26/2016,17090
4309,4/27/2016,16452
4309,4/28/2016,11926
4309,4/29/2016,6512
4309,4/30/2016,3401
4309,5/1/2016,14340
4309,5/2/2016,19958
4309,5/3/2016,1430
4309,5/4/2016,19177
4309,5/5/2016,5954
4309,5/6/2016,14745
4309,5/7/2016,5441
4309,5/8/2016,4325
4309,5/9/2016,5447
4309,5/10/2016,16498
4309,5/11/2016,15612
4309,5/12/2016,901
4309,4/12/2016,12381
4309,4/13/2016,13346
4309,4/14/2016,16746
4309,4/15/2016,4158
4309,4/16/2016,5487
4309,4/17/2016,7819
4309,4/18/2016,10195
4310,4/19/2016,9980
4310,4/20/2016,6652
4310,4/21/2016,13453
4310,4/22/2016,2027
4310,4/23/2016,5035
4310,4/24/2016,19972
4310,4/25/2016,13147
4310,4/26/2016,2258
4310,4/27/2016,4892
4310,4/28/2016,1089
4310,4/29/2016,5999
4310,4/30/2016,5824
4310,5/1/2016,11456
4310,5/2/2016,9122
4310,5/3/2016,18613
4310,5/4/2016,9901
4310,5/5/2016,16216
4310,5/6/2016,2010
4310,5/7/2016,18522
4310,5/8/2016,10080
4310,5/9/2016,11322
4310,5/10/2016,17543
4310,5/11/2016,1806
4310,5/12/2016,6234
4310,4/12/2016,3498
4310,4/13/2016,7635
4310,4/14/2016,13939
4310,4/15/2016,10768
4310,4/16/2016,9581
4310,4/17/2016,15065
4310,4/18/2016,2645
4311,4/19/2016,19530
4311,4/20/2016,1314
4311,4/21/2016,8051
4311,4/22/2016,7069
4311,4/23/2016,5400
4311,4/24/2016,15209
4311,4/25/2016,1247
4311,4/26/2016,11636
4311,4/27/2016,14103
4311,4/28/2016,19998
4311,4/29/2016,3140
4311,4/30/2016,7207
4311,5/1/2016,18637
4311,5/2/2016,3509
4311,5/3/2016,1973
4311,5/4/2016,10851
4311,5/5/2016,10689
4311,5/6/2016,11744
4311,5/7/2016,5529
4311,5/8/2016,1780
4311,5/9/2016,15757
4311,5/10/2016,4791
4311,5/11/2016,8971
4311,5/12/2016,14654
4311,4/12/2016,10975
4311,4/13/2016,18768
4311,4/14/2016,1429
4311,4/15/2016,2546
4311,4/16/2016,18114
4311,4/17/2016,14396
4311,4/18/2016,16613
4312,4/19/2016,4851
4312,4/20/2016,17944
4312,4/21/2016,4589
4312,4/22/2016,18513
4312,4/23/2016,17860
4312,4/24/2016,1181
4312,4/25/2016,19041
4312,4/26/2016,16557
4312,4/27/2016,13846
4312,4/28/2016,13614
4312,4/29/2016,8639
4312,4/30/2016,11857
4312,5/1/2016,15969
4312,5/2/2016,15507
4312,5/3/2016,1431
4312,5/4/2016,11239
4312,5/5/2016,5424
4312,5/6/2016,13055
4312,5/7/2016,4284
4312,5/8/2016,13329
4312,5/9/2016,9611
4312,5/10/2016,3874
4312,5/11/2016,17079
4312,5/12/2016,2960
4312,4/12/2016,19361
4312,4/13/2016,16635
4312,4/14/2016,14532
4312,4/15/2016,18481
4312,4/16/2016,13453
4312,4/17/2016,8936
4312,4/18/2016,17232
4313,4/19/2016,18695
4313,4/20/2016,10369
4313,4/21/2016,6693
4313,4/22/2016,4700
4313,4/23/2016,3267
4313,4/24/2016,9438
4313,4/25/2016,6283
4313,4/26/2016,17078
4313,4/27/2016,13271
4313,4/28/2016,1866
4313,4/29/2016,15854
4313,4/12/2016,884
4313,4/13/2016,7771
4313,4/14/2016,9852
4313,4/15/2016,9536
4313,4/16/2016,10602
4313,4/17/2016,13878
4313,4/18/2016,11647
4313,4/19/2016,6110
4313,4/20/2016,15466
4313,4/21/2016,9490
4313,4/22/2016,16722
4313,4/23/2016,4777
4313,4/24/2016,14903
4313,4/25/2016,9243
4313,4/26/2016,8973
4313,4/27/2016,11606
4313,4/28/2016,17615
4313,4/29/2016,4080
4313,4/30/2016,9567
4313,5/1/2016,17907
4314,5/2/2016,2493
4314,5/3/2016,2537
4314,5/4/2016,10348
4314,5/5/2016,10720
4314,5/6/2016,3371
4314,5/7/2016,12339
4314,5/8/2016,19845
4314,5/9/2016,8347
4314,5/10/2016,6725
4314,5/11/2016,12195
4314,5/12/2016,11062
4314,4/12/2016,17426
4314,4/13/2016,15048
4314,4/14/2016,14500
4314,4/15/2016,5873
4314,4/16/2016,14826
4314,4/17/2016,4736
4314,4/18/2016,5209
4314,4/19/2016,3404
4314,4/20/2016,4588
4314,4/21/2016,13025
4314,4/22/2016,18616
4314,4/23/2016,8719
4314,4/24/2016,12314
4314,4/25/2016,10225
4314,4/26/2016,16508
4314,4/27/2016,19047
4314,4/28/2016,18097
4314,4/29/2016,4748
4314,4/30/2016,11312
4314,5/1/2016,5536
4315,4/12/2016,3686
4315,4/13/2016,5823
4315,4/14/2016,2741
4315,4/15/2016,1652
4315,4/16/2016,17669
4315,4/17/2016,3848
4315,4/18/2016,16965
4315,4/19/2016,14885
4315,4/20/2016,4706
4315,4/21/2016,19178
4315,4/22/2016,15363
4315,4/23/2016,17241
4315,4/24/2016,7223
4315,4/25/2016,13102
4315,4/26/2016,19094
4315,4/27/2016,4358
4315,4/28/2016,6805
4315,4/29/2016,10057
4315,4/30/2016,8611
4315,5/1/2016,17241
4315,5/2/2016,18653
4315,5/3/2016,7438
4315,5/4/2016,10654
4315,5/5/2016,3091
4315,5/6/2016,9706
4315,5/7/2016,6390
4315,5/8/2016,6319
4315,5/9/2016,11804
4315,5/10/2016,13105
4315,5/11/2016,10837
4315,4/12/2016,6303
4316,4/13/2016,7661
4316,4/14/2016,9748
4316,4/15/2016,3843
4316,4/16/2016,13258
4316,4/17/2016,2338
4316,4/18/2016,11166
4316,4/19/2016,17629
4316,4/20/2016,11541
4316,4/21/2016,13450
4316,4/22/2016,4637
4316,4/23/2016,19221
4316,4/24/2016,6023
4316,4/25/2016,16168
4316,4/26/2016,5798
4316,4/27/2016,12966
4316,4/28/2016,13441
4316,4/29/2016,16452
4316,4/30/2016,1391
4316,5/1/2016,15347
4316,5/2/2016,19646
4316,5/3/2016,6476
4316,5/4/2016,16408
4316,5/5/2016,16496
4316,5/6/2016,4107
4316,5/7/2016,11105
4316,5/8/2016,4844
4316,5/9/2016,1391
4316,5/10/2016,10024
4316,5/11/2016,1735
4316,5/12/2016,7141
4316,4/12/2016,16690
4317,4/13/2016,11282
4317,4/14/2016,3159
4317,4/15/2016,14522
4317,4/12/2016,3928
4317,4/13/2016,1918
4317,4/14/2016,9828
4317,4/15/2016,6221
4317,4/16/2016,14275
4317,4/17/2016,10023
4317,4/18/2016,4700
4317,4/19/2016,2076
4317,4/20/2016,1311
4317,4/21/2016,17303
4317,4/22/2016,15499
4317,4/23/2016,14555
4317,4/24/2016,6294
4317,4/25/2016,3627
4317,4/26/2016,18924
4317,4/27/2016,8126
4317,4/28/2016,15185
4317,4/29/2016,10677
4317,4/30/2016,17594
4317,5/1/2016,12785
4317,5/2/2016,8949
4317,5/3/2016,19531
4317,5/4/2016,2988
4317,5/5/2016,14347
4317,5/6/2016,10226
4317,5/7/2016,18888
4317,5/8/2016,15797
4317,5/9/2016,11793
4318,5/10/2016,9609
4318,5/11/2016,14340
4318,5/12/2016,16369
4318,4/12/2016,17630
4318,4/13/2016,19735
4318,4/14/2016,7817
4318,4/15/2016,15902
4318,4/16/2016,17415
4318,4/17/2016,18009
4318,4/18/2016,15828
4318,4/19/2016,9185
4318,4/20/2016,1522
4318,4/21/2016,14731
4318,4/22/2016,18063
4318,4/23/2016,16555
4318,4/24/2016,5175
4318,4/25/2016,15514
4318,4/26/2016,18410
4318,4/27/2016,4122
4318,4/28/2016,8574
4318,4/29/2016,13825
4318,4/30/2016,3805
4318,5/1/2016,9132
4318,5/2/2016,1155
4318,5/3/2016,13703
4318,5/4/2016,18844
4318,5/5/2016,7713
4318,5/6/2016,9548
4318,5/7/2016,8147
4318,5/8/2016,19750
4318,5/9/2016,15348
4319,5/10/2016,10785
4319,5/11/2016,11184
4319,5/12/2016,3949
4319,4/12/2016,11061
4319,4/13/2016,9933
4319,4/14/2016,3790
4319,4/15/2016,5097
4319,4/16/2016,996
4319,4/17/2016,8692
4319,4/18/2016,6559
4319,4/19/2016,18760
4319,4/20/2016,14210
4319,4/21/2016,9537
4319,4/22/2016,1906
4319,4/23/2016,2979
4319,4/24/2016,19336
4319,4/25/2016,19532
4319,4/26/2016,9300
4319,4/27/2016,3398
4319,4/28/2016,12861
4319,4/29/2016,16601
4319,4/30/2016,17190
4319,5/1/2016,4642
4319,5/2/2016,18525
4319,5/3/2016,4041
4319,5/4/2016,1186
4319,5/5/2016,10672
4319,5/6/2016,6994
4319,5/7/2016,15542
4319,5/8/2016,10740
4319,5/9/2016,980
4320,5/10/2016,15832
4320,5/11/2016,806
4320,5/12/2016,18862
4320,4/12/2016,14697
4320,4/13/2016,19911
4320,4/14/2016,6339
4320,4/15/2016,5102
4320,4/16/2016,2502
4320,4/17/2016,17832
4320,4/18/2016,19477
4320,4/19/2016,10284
4320,4/20/2016,15554
4320,4/21/2016,10162
4320,4/22/2016,9975
4320,4/23/2016,12214
4320,4/24/2016,9199
4320,4/25/2016,9323
4320,4/26/2016,17210
4320,4/27/2016,8253
4320,4/28/2016,18822
4320,4/29/2016,5218
4320,4/30/2016,1162
4320,5/1/2016,17167
4320,5/2/2016,15693
4320,5/3/2016,1146
4320,5/4/2016,10544
4320,5/5/2016,14478
4320,5/6/2016,10919
4320,5/7/2016,18779
4320,5/8/2016,9121
4320,5/9/2016,10035
4321,5/10/2016,9683
4321,5/11/2016,17010
4321,5/12/2016,18812
4321,4/12/2016,3342
4321,4/13/2016,14311
4321,4/14/2016,13046
4321,4/15/2016,12402
4321,4/16/2016,5283
4321,4/17/2016,6695
4321,4/18/2016,9404
4321,4/19/2016,1168
4321,4/20/2016,3629
4321,4/21/2016,13804
4321,4/22/2016,7189
4321,4/23/2016,10163
4321,4/24/2016,18577
4321,4/25/2016,7759
4321,4/26/2016,16332
4321,4/27/2016,7078
4321,4/28/2016,13056
4321,4/29/2016,17228
4321,4/30/2016,17193
4321,5/1/2016,5194
4321,5/2/2016,8331
4321,5/3/2016,13204
4321,5/4/2016,10532
4321,5/5/2016,6122
4321,5/6/2016,17132
4321,5/7/2016,17588
4321,5/8/2016,12404
4321,5/9/2016,6285
4322,5/10/2016,9393
4322,5/11/2016,8649
4322,5/12/2016,11578
4322,4/12/2016,14443
4322,4/13/2016,13305
4322,4/14/2016,12138
4322,4/15/2016,18767
4322,4/16/2016,12860
4322,4/17/2016,4959
4322,4/18/2016,17246
4322,4/19/2016,7667
4322,4/20/2016,14340
4322,4/21/2016,5813
4322,4/22/2016,9357
4322,4/23/2016,11067
4322,4/24/2016,11571
4322,4/25/2016,1723
4322,4/26/2016,19378
4322,4/27/2016,1076
4322,4/28/2016,5387
4322,4/29/2016,1454
4322,4/30/2016,1477
4322,5/1/2016,13413
4322,5/2/2016,19647
4322,5/3/2016,8719
4322,5/4/2016,9276
4322,5/5/2016,13631
4322,5/6/2016,10122
4322,5/7/2016,13093
4322,5/8/2016,11603
4322,5/9/2016,10089
4323,5/10/2016,2861
4323,5/11/2016,10884
4323,5/12/2016,9161
4323,4/12/2016,13900
4323,4/13/2016,5293
4323,4/14/2016,17086
4323,4/15/2016,9459
4323,4/16/2016,1683
4323,4/17/2016,14957
4323,4/18/2016,9686
4323,4/19/2016,16891
4323,4/20/2016,6871
4323,4/21/2016,7857
4323,4/22/2016,15107
4323,4/23/2016,2787
4323,4/24/2016,11834
4323,4/25/2016,17179
4323,4/26/2016,4705
4323,4/27/2016,14157
4323,4/28/2016,13269
4323,4/29/2016,11513
4323,4/30/2016,2993
4323,5/1/2016,7504
4323,5/2/2016,2985
4323,5/3/2016,16733
4323,5/4/2016,5654
4323,5/5/2016,2987
4323,5/6/2016,1837
4323,5/7/2016,1732
4323,5/8/2016,17941
4323,5/9/2016,5245
4324,5/10/2016,17945
4324,5/11/2016,1222
4324,4/12/2016,12216
4324,4/13/2016,3118
4324,4/14/2016,10179
4324,4/15/2016,17983
4324,4/16/2016,6688
4324,4/17/2016,1531
4324,4/18/2016,1068
4324,4/19/2016,12317
4324,4/20/2016,14977
4324,4/21/2016,19907
4324,4/22/2016,837
4324,4/23/2016,1157
4324,4/24/2016,4150
4324,4/25/2016,4059
4324,4/26/2016,17736
4324,4/27/2016,14062
4324,4/28/2016,15729
4324,4/29/2016,813
4324,4/30/2016,2539
4324,5/1/2016,7482
4324,5/2/2016,3790
4324,5/3/2016,11333
4324,5/4/2016,8955
4324,5/5/2016,5649
4324,5/6/2016,19515
4324,5/7/2016,10474
4324,5/8/2016,4962
4324,5/9/2016,10337
4324,4/12/2016,5118
4325,4/13/2016,13354
4325,4/14/2016,12525
4325,4/15/2016,13671
4325,4/16/2016,8590
4325,4/17/2016,6672
4325,4/18/2016,1241
4325,4/19/2016,2587
4325,4/20/2016,5004
4325,4/21/2016,18553
4325,4/22/2016,9145
4325,4/23/2016,12563
4325,4/24/2016,3139
4325,4/25/2016,5284
4325,4/26/2016,6624
4325,4/27/2016,3297
4325,4/28/2016,11486
4325,4/29/2016,8344
4325,4/30/2016,16424
4325,5/1/2016,14403
4325,5/2/2016,17860
4325,5/3/2016,9308
4325,5/4/2016,14921
4325,5/5/2016,8671
4325,5/6/2016,14611
4325,5/7/2016,2570
4325,5/8/2016,19420
4325,5/9/2016,5775
4325,5/10/2016,16532
4325,4/12/2016,16977
4325,4/13/2016,16513
4325,4/14/2016,1609
4326,4/15/2016,7443
4326,4/16/2016,4936
4326,4/17/2016,10533
4326,4/18/2016,14909
4326,4/19/2016,19090
4326,4/20/2016,7730
4326,4/21/2016,1933
4326,4/22/2016,13027
4326,4/23/2016,4903
4326,4/24/2016,5528
4326,4/25/2016,15835
4326,4/26/2016,10216
4326,4/27/2016,13936
4326,4/28/2016,9630
4326,4/29/2016,15769
4326,4/30/2016,18094
4326,5/1/2016,18329
4326,5/2/2016,14737
4326,5/3/2016,15836
4326,5/4/2016,2273
4326,5/5/2016,12399
4326,5/6/2016,19840
4326,5/7/2016,16578
4326,4/12/2016,17782
4326,4/13/2016,3061
4326,4/14/2016,14620
4326,4/15/2016,12812
4326,4/16/2016,2872
4326,4/17/2016,6951
4326,4/18/2016,7371
4326,4/19/2016,7083
4327,4/20/2016,4999
4327,4/21/2016,944
4327,4/22/2016,16968
4327,4/23/2016,958
4327,4/24/2016,17636
4327,4/25/2016,18265
4327,4/26/2016,9782
4327,4/27/2016,9556
4327,4/28/2016,6220
4327,4/29/2016,1882
4327,4/30/2016,3406
4327,5/1/2016,11842
4327,5/2/2016,16847
4327,5/3/2016,17554
4327,5/4/2016,17807
4327,5/5/2016,6119
4327,5/6/2016,960
4327,5/7/2016,7872
4327,5/8/2016,15738
4327,5/9/2016,7114
4327,5/10/2016,4533
4327,5/11/2016,12090
4327,5/12/2016,19043
4327,4/12/2016,19974
4327,4/13/2016,1576
4327,4/14/2016,5027
4327,4/15/2016,19196
4327,4/16/2016,6486
4327,4/17/2016,17112
4327,4/18/2016,2058
4327,4/19/2016,3375
4328,4/20/2016,9589
4328,4/21/2016,2264
4328,4/22/2016,16807
4328,4/23/2016,7634
4328,4/24/2016,19957
4328,4/25/2016,16941
4328,4/26/2016,12632
4328,4/27/2016,19287
4328,4/28/2016,18719
4328,4/29/2016,11773
4328,4/30/2016,1177
4328,5/1/2016,11363
4328,5/2/2016,10406
4328,5/3/2016,19106
4328,5/4/2016,11871
4328,5/5/2016,3275
4328,5/6/2016,2279
4328,5/7/2016,1092
4328,4/12/2016,4219
4328,4/13/2016,17496
4328,4/14/2016,4150
4328,4/15/2016,3385
4328,4/16/2016,8525
4328,4/17/2016,3938
4328,4/18/2016,18057
4328,4/19/2016,4545
4328,4/20/2016,5356
4328,4/21/2016,3904
4328,4/22/2016,4388
4328,4/23/2016,4358
4328,4/24/2016,12344
4329,4/25/2016,7113
4329,4/26/2016,14898
4329,4/27/2016,10300
4329,4/28/2016,3685
4329,4/29/2016,18109
4329,4/30/2016,13004
4329,5/1/2016,12051
4329,5/2/2016,11629
4329,5/3/2016,15100
4329,5/4/2016,19310
4329,5/5/2016,3565
4329,5/6/2016,10152
4329,5/7/2016,6519
4329,5/8/2016,2071
4329,5/9/2016,16674
4329,5/10/2016,5083
4329,5/11/2016,10658
4329,5/12/2016,5982
4329,4/12/2016,4986
4329,4/13/2016,4208
4329,4/14/2016,9739
4329,4/15/2016,17505
4329,4/16/2016,4069
4329,4/17/2016,1370
4329,4/18/2016,8988
4329,4/19/2016,1645
4329,4/20/2016,18495
4329,4/21/2016,3522
4329,4/22/2016,8096
4329,4/23/2016,17929
4329,4/24/2016,18692
4330,4/25/2016,2043
4330,4/26/2016,9145
4330,4/27/2016,7889
4330,4/28/2016,3280
4330,4/29/2016,11669
4330,4/30/2016,1693
4330,5/1/2016,10501
4330,5/2/2016,8311
4330,5/3/2016,7028
4330,5/4/2016,18673
4330,5/5/2016,18966
4330,5/6/2016,9426
4330,5/7/2016,5925
4330,5/8/2016,2960
4330,5/9/2016,18091
4330,5/10/2016,18133
4330,5/11/2016,15702
4330,5/12/2016,5905
4330,4/12/2016,17527
4330,4/13/2016,15667
4330,4/14/2016,14407
4330,4/15/2016,16137
4330,4/16/2016,1720
4330,4/17/2016,3384
4330,4/18/2016,14976
4330,4/19/2016,12642
4330,4/20/2016,1532
4330,4/21/2016,1380
4330,4/22/2016,15279
4330,4/23/2016,9245
4330,4/24/2016,6839
4331,4/25/2016,5804
4331,4/26/2016,5001
4331,4/27/2016,3022
4331,4/28/2016,4093
4331,4/29/2016,15704
4331,4/30/2016,17515
4331,4/12/2016,16156
4331,4/13/2016,8874
4331,4/14/2016,8874
4331,4/15/2016,10312
4331,4/16/2016,17822
4331,4/17/2016,13229
4331,4/18/2016,16520
4331,4/19/2016,5615
4331,4/20/2016,15665
4331,4/21/2016,5804
4331,4/22/2016,17577
4331,4/23/2016,4172
4331,4/24/2016,10767
4331,4/25/2016,5369
4331,4/26/2016,19549
4331,4/27/2016,10696
4331,4/28/2016,3077
4331,4/29/2016,15072
4331,4/30/2016,9272
4331,5/1/2016,9033
4331,5/2/2016,12338
4331,5/3/2016,14443
4331,5/4/2016,5649
4331,5/5/2016,18641
4331,5/6/2016,5782
4332,5/7/2016,12279
4332,5/8/2016,11014
4332,5/9/2016,2101
4332,5/10/2016,7623
4332,5/11/2016,18906
4332,5/12/2016,9082
4332,4/12/2016,975
4332,4/13/2016,8923
4332,4/14/2016,10279
4332,4/15/2016,6103
4332,4/16/2016,19107
4332,4/17/2016,16483
4332,4/18/2016,9243
4332,4/19/2016,15734
4332,4/20/2016,3122
4332,4/21/2016,15332
4332,4/22/2016,10593
4332,4/23/2016,11181
4332,4/24/2016,4958
4332,4/25/2016,18524
4332,4/26/2016,3329
4332,4/27/2016,11816
4332,4/28/2016,15458
4332,4/29/2016,12733
4332,4/30/2016,1424
4332,5/1/2016,9433
4332,5/2/2016,9435
4332,5/3/2016,9242
4332,5/4/2016,15504
4332,5/5/2016,19006
4332,5/6/2016,5283
4333,5/7/2016,1154
4333,5/8/2016,10191
4333,5/9/2016,18300
4333,5/10/2016,16430
4333,5/11/2016,8960
4333,5/12/2016,19372
4333,4/12/2016,2675
4333,4/13/2016,7198
4333,4/14/2016,17018
4333,4/15/2016,1456
4333,4/16/2016,16364
4333,4/17/2016,6052
4333,4/18/2016,14057
4333,4/19/2016,18206
4333,4/20/2016,4757
4333,4/21/2016,9684
4333,4/22/2016,9906
4333,4/23/2016,17848
4333,4/24/2016,929
4333,4/25/2016,17368
4333,4/26/2016,10861
4333,4/27/2016,14334
4333,4/28/2016,5139
4333,4/29/2016,6008
4333,4/30/2016,8871
4333,5/1/2016,14541
4333,5/2/2016,3993
4333,5/3/2016,7551
4333,5/4/2016,10861
4333,5/5/2016,6322
4333,5/6/2016,17822
4334,5/7/2016,12769
4334,5/8/2016,6568
4334,5/9/2016,17931
4334,5/10/2016,8169
4334,4/12/2016,4673
4334,4/13/2016,19012
4334,4/14/2016,2250
4334,4/15/2016,4177
4334,4/16/2016,9076
4334,4/17/2016,15649
4334,4/18/2016,19613
4334,4/19/2016,17729
4334,4/20/2016,7908
4334,4/21/2016,9613
4334,4/22/2016,3703
4334,4/23/2016,1883
4334,4/24/2016,6752
4334,4/25/2016,18880
4334,4/26/2016,14169
4334,4/27/2016,8622
4334,4/28/2016,17374
4334,4/29/2016,2314
4334,4/30/2016,1756
4334,5/1/2016,17368
4334,5/2/2016,9067
4334,5/3/2016,7653
4334,5/4/2016,10704
4334,5/5/2016,1612
4334,5/6/2016,6588
4334,5/7/2016,17717
4334,5/8/2016,17599
4335,5/9/2016,15623
4335,5/10/2016,15085
4335,5/11/2016,15699
4335,5/12/2016,6666
4335,4/12/2016,6092
4335,4/13/2016,14709
4335,4/14/2016,2652
4335,4/15/2016,15055
4335,4/16/2016,8370
4335,4/17/2016,2091
4335,4/18/2016,6761
4335,4/19/2016,11088
4335,4/20/2016,1856
4335,4/21/2016,14931
4335,4/22/2016,6168
4335,4/23/2016,2888
4335,4/24/2016,14010
4335,4/25/2016,12246
4335,4/26/2016,19466
4335,4/27/2016,8167
4335,4/28/2016,4592
4335,4/29/2016,16207
4335,4/30/2016,14537
4335,5/1/2016,13363
4335,5/2/2016,2288
4335,5/3/2016,13230
4335,5/4/2016,15877
4335,5/5/2016,8986
4335,5/6/2016,12864
4335,5/7/2016,11018
4335,5/8/2016,13837
4336,5/9/2016,6610
4336,5/10/2016,7523
4336,5/11/2016,16477
4336,5/12/2016,4235
4336,4/12/2016,7588
4336,4/13/2016,8804
4336,4/14/2016,18629
4336,4/15/2016,6946
4336,4/16/2016,18852
4336,4/17/2016,5650
4336,4/18/2016,11063
4336,4/19/2016,14413
4336,4/20/2016,16706
4336,4/21/2016,13976
4336,4/22/2016,15488
4336,4/23/2016,13043
4336,4/24/2016,19226
4336,4/25/2016,19513
4336,4/26/2016,7318
4336,4/27/2016,7937
4336,4/28/2016,14122
4336,4/29/2016,13590
4336,4/30/2016,10404
4336,5/1/2016,11716
4336,5/2/2016,9448
4336,5/3/2016,14252
4336,5/4/2016,19885
4336,5/5/2016,11164
4336,5/6/2016,18131
4336,5/7/2016,7776
4336,5/8/2016,3090
4337,5/9/2016,16391
4337,5/10/2016,19168
4337,5/11/2016,7430
4337,5/12/2016,11148
4337,4/12/2016,7852
4337,4/13/2016,13181
4337,4/14/2016,14245
4337,4/15/2016,5072
4337,4/16/2016,11547
4337,4/17/2016,5618
4337,4/18/2016,19053
4337,4/19/2016,3862
4337,4/20/2016,1239
4337,4/21/2016,1269
4337,4/22/2016,13731
4337,4/23/2016,16732
4337,4/24/2016,6124
4337,4/25/2016,13350
4337,4/26/2016,15599
4337,4/27/2016,4539
4337,4/28/2016,16504
4337,4/29/2016,17256
4337,4/30/2016,16775
4337,5/1/2016,2079
4337,5/2/2016,3627
4337,5/3/2016,16434
4337,5/4/2016,6390
4337,5/5/2016,14044
4337,5/6/2016,7820
4337,5/7/2016,9620
4337,5/8/2016,10431
4338,5/9/2016,19817
4338,5/10/2016,16325
4338,5/11/2016,10824
4338,4/12/2016,3800
4338,4/13/2016,970
4338,4/14/2016,16458
4338,4/15/2016,8971
4338,4/16/2016,16662
4338,4/17/2016,3845
4338,4/18/2016,5342
4338,4/19/2016,14832
4338,4/20/2016,16315
4338,4/21/2016,2085
4338,4/22/2016,13200
4338,4/23/2016,15626
